102,1,3,2,1,4,12,120,10,2,2,1,0.31292
102,1,3,2,1,5,10,100,10,2,2,1,0.56284
102,1,3,2,1,6,4,40,10,1,1,1,0.38268
102,1,3,2,1,7,2,20,10,1,1,1,0.39323
102,1,3,2,1,8,12,120,10,2,2,1,0.42786
102,1,3,2,1,9,6,60,10,1,1,1,0.40837
102,1,3,2,1,10,8,80,10,2,2,1,0.81385
102,1,3,2,1,11,10,100,10,2,2,1,0.39778
102,1,3,2,1,12,10,100,10,2,2,1,0.45447
102,1,3,2,1,13,8,80,10,2,2,1,0.7968
102,1,3,2,1,14,8,80,10,2,2,1,0.67352
102,1,3,2,1,15,4,40,10,1,1,1,0.47923
102,1,3,2,1,16,12,120,10,2,2,1,0.42135
102,1,3,2,1,17,2,20,10,1,1,1,0.70958
102,1,3,2,1,18,2,20,10,1,1,1,0.47308
102,1,3,2,1,19,10,100,10,2,2,1,0.7132
102,1,3,2,1,20,2,20,10,1,1,1,0.43497
102,1,3,2,1,21,6,60,10,1,1,1,1.1854
102,1,3,2,1,22,6,60,10,1,1,1,0.64315
102,1,3,2,1,23,12,120,10,2,2,1,0.44604
102,1,3,2,1,24,6,60,10,1,1,1,0.39401
102,1,3,2,0,1,12,120,10,2,2,1,1.0284
102,1,3,2,0,2,12,120,10,2,2,1,2.1044
102,1,3,2,0,3,2,20,10,1,1,1,0.81818
102,1,3,2,0,4,6,60,10,1,1,1,0.79838
102,1,3,2,0,5,8,80,10,2,2,1,0.91943
102,1,3,2,0,6,2,20,10,1,1,1,0.75455
102,1,3,2,0,7,10,100,10,2,2,1,0.83343
102,1,3,2,0,8,10,100,10,2,2,1,0.74836
102,1,3,2,0,9,2,20,10,1,1,1,0.4536
102,1,3,2,0,10,10,100,10,2,2,1,0.52173
102,1,3,2,0,11,4,40,10,1,1,1,0.81017
102,1,3,2,0,12,10,100,10,2,2,1,0.74496
102,1,3,2,0,13,8,80,10,2,2,1,0.62884
102,1,3,2,0,14,12,120,10,2,2,1,0.34969
102,1,3,2,0,15,6,60,10,1,1,1,0.43466
102,1,3,2,0,16,4,40,10,1,1,1,0.46697
102,1,3,2,0,17,12,120,10,2,2,1,0.37886
102,1,3,2,0,18,6,60,10,1,1,1,1.1237
102,1,3,2,0,19,12,120,10,2,2,1,0.38775
102,1,3,2,0,20,2,20,10,1,1,1,0.3199
102,1,3,2,0,21,12,120,10,2,2,1,0.34766
102,1,3,2,0,22,2,20,10,1,1,1,0.3979
102,1,3,2,0,23,4,40,10,1,1,1,0.45313
102,1,3,2,0,24,4,40,10,1,1,1,0.4284
102,1,3,2,0,25,8,80,10,2,2,1,0.46739
102,1,3,2,0,26,10,100,10,2,2,1,0.50809
102,1,3,2,0,27,6,60,10,1,1,1,0.38313
102,1,3,2,0,28,2,20,10,1,1,1,0.51242
102,1,3,2,0,29,6,60,10,1,1,1,0.40442
102,1,3,2,0,30,10,100,10,2,2,1,0.40596
102,1,3,2,0,31,10,100,10,2,2,1,0.52816
102,1,3,2,0,32,4,40,10,1,1,1,0.46371
102,1,3,2,0,33,12,120,10,2,2,1,0.37088
102,1,3,2,0,34,8,80,10,2,1,0,0.29246
102,1,3,2,0,35,6,60,10,1,2,0,0.586
102,1,3,2,0,36,6,60,10,1,1,1,0.61818
102,1,3,2,0,37,6,60,10,1,1,1,0.44915
102,1,3,2,0,38,6,60,10,1,1,1,0.41049
102,1,3,2,0,39,10,100,10,2,2,1,0.85138
102,1,3,2,0,40,8,80,10,2,2,1,0.81474
102,1,3,2,0,41,6,60,10,1,1,1,0.92614
102,1,3,2,0,42,12,120,10,2,2,1,0.53681
102,1,3,2,0,43,12,120,10,2,2,1,0.52455
102,1,3,2,0,44,10,100,10,2,2,1,0.53241
102,1,3,2,0,45,2,20,10,1,1,1,0.42544
102,1,3,2,0,46,4,40,10,1,1,1,0.43337
102,1,3,2,0,47,10,100,10,2,2,1,0.45781
102,1,3,2,0,48,2,20,10,1,1,1,0.62778
102,1,3,2,0,49,6,60,10,1,1,1,0.64978
102,1,3,2,0,50,6,60,10,1,1,1,0.465
102,1,3,2,0,51,2,20,10,1,1,1,0.48631
102,1,3,2,0,52,12,120,10,2,2,1,0.35396
102,1,3,2,0,53,4,40,10,1,1,1,0.48557
102,1,3,2,0,54,4,40,10,1,1,1,0.42473
102,1,3,2,0,55,12,120,10,2,2,1,0.36822
102,1,3,2,0,56,4,40,10,1,1,1,0.44205
102,1,3,2,0,57,2,20,10,1,1,1,0.47407
102,1,3,2,0,58,8,80,10,2,2,1,0.68232
102,1,3,2,0,59,4,40,10,1,1,1,0.63472
102,1,3,2,0,60,12,120,10,2,2,1,0.3758
102,1,3,2,0,61,2,20,10,1,1,1,0.44098
102,1,3,2,0,62,6,60,10,1,1,1,0.71917
102,1,3,2,0,63,10,100,10,2,2,1,0.46054
102,1,3,2,0,64,10,100,10,2,2,1,0.65484
102,1,3,2,0,65,8,80,10,2,2,1,0.84275
102,1,3,2,0,66,2,20,10,1,1,1,0.60636
102,1,3,2,0,67,10,100,10,2,2,1,0.69381
102,1,3,2,0,68,4,40,10,1,1,1,0.67325
102,1,3,2,0,69,2,20,10,1,1,1,0.51802
102,1,3,2,0,70,8,80,10,2,2,1,0.98862
102,1,3,2,0,71,8,80,10,2,2,1,1.0834
102,1,3,2,0,72,8,80,10,2,2,1,0.59459
102,1,3,2,0,73,12,120,10,2,2,1,0.72263
102,1,3,2,0,74,12,120,10,2,2,1,0.47911
102,1,3,2,0,75,8,80,10,2,2,1,0.58412
102,1,3,2,0,76,12,120,10,2,2,1,0.57665
102,1,3,2,0,77,2,20,10,1,1,1,0.63894
102,1,3,2,0,78,10,100,10,2,2,1,0.5852
102,1,3,2,0,79,6,60,10,1,1,1,0.73346
102,1,3,2,0,80,10,100,10,2,2,1,0.74878
102,1,3,2,0,81,8,80,10,2,2,1,0.61566
102,1,3,2,0,82,4,40,10,1,1,1,0.57619
102,1,3,2,0,83,8,80,10,2,2,1,0.8307
102,1,3,2,0,84,8,80,10,2,2,1,1.0939
102,1,3,2,0,85,4,40,10,1,1,1,0.7307
102,1,3,2,0,86,12,120,10,2,2,1,0.52339
102,1,3,2,0,87,6,60,10,1,1,1,1.4132
102,1,3,2,0,88,2,20,10,1,1,1,1.2847
102,1,3,2,0,89,4,40,10,1,1,1,0.95345
102,1,3,2,0,90,8,80,10,2,2,1,2.0832
102,1,3,2,0,91,4,40,10,1,1,1,1.239
102,1,3,2,0,92,10,100,10,2,2,1,0.93853
102,1,3,2,0,93,4,40,10,1,1,1,0.53297
102,1,3,2,0,94,4,40,10,1,1,1,1.1978
102,1,3,2,0,95,8,80,10,2,2,1,1.4066
102,1,3,2,0,96,10,100,10,2,2,1,0.51746
102,1,3,2,0,97,10,100,10,2,2,1,0.7415
102,1,3,2,0,98,12,120,10,2,2,1,0.64832
102,1,3,2,0,99,12,120,10,2,2,1,0.38735
102,1,3,2,0,100,6,60,10,1,1,1,0.87304
102,1,3,2,0,101,2,20,10,1,1,1,0.72721
102,1,3,2,0,102,10,100,10,2,2,1,0.93499
102,1,3,2,0,103,4,40,10,1,1,1,0.5489
102,1,3,2,0,104,8,80,10,2,2,1,0.59918
102,1,3,2,0,105,2,20,10,1,1,1,0.42926
102,1,3,2,0,106,2,20,10,1,1,1,0.60165
102,1,3,2,0,107,12,120,10,2,2,1,0.5815
102,1,3,2,0,108,12,120,10,2,2,1,0.6519
102,1,3,2,0,109,8,80,10,2,1,0,0.54568
102,1,3,2,0,110,8,80,10,2,2,1,0.73519
102,1,3,2,0,111,6,60,10,1,1,1,0.61086
102,1,3,2,0,112,6,60,10,1,1,1,0.46667
102,1,3,2,0,113,6,60,10,1,1,1,0.53821
102,1,3,2,0,114,2,20,10,1,1,1,0.54183
102,1,3,2,0,115,4,40,10,1,1,1,0.52624
102,1,3,2,0,116,2,20,10,1,1,1,0.49539
102,1,3,2,0,117,4,40,10,1,1,1,0.47543
102,1,3,2,0,118,10,100,10,2,2,1,0.69488
102,1,3,2,0,119,8,80,10,2,2,1,1.2654
102,1,3,2,0,120,6,60,10,1,1,1,1.0482
102,1,3,1,1,1,1,20,8,1,1,1,0.611
102,1,3,1,1,2,7,80,8,2,2,1,0.7186
102,1,3,1,1,3,1,20,8,1,1,1,0.46498
102,1,3,1,1,4,1,20,8,1,1,1,0.44648
102,1,3,1,1,5,3,40,8,1,1,1,0.40266
102,1,3,1,1,6,7,80,8,2,2,1,0.64234
102,1,3,1,1,7,3,40,8,1,1,1,0.53401
102,1,3,1,1,8,5,60,8,1,1,1,1.4203
102,1,3,1,1,9,9,100,8,2,2,1,0.52635
102,1,3,1,1,10,1,20,8,1,1,1,0.51003
102,1,3,1,1,11,11,120,8,2,2,1,0.43295
102,1,3,1,1,12,7,80,8,2,1,0,0.38325
102,1,3,1,1,13,9,100,8,2,2,1,0.71476
102,1,3,1,1,14,9,100,8,2,2,1,0.61231
102,1,3,1,1,15,11,120,8,2,2,1,0.55483
102,1,3,1,1,16,11,120,8,2,2,1,0.7307
102,1,3,1,1,17,5,60,8,1,1,1,1.0081
102,1,3,1,1,18,5,60,8,1,1,1,1.19
102,1,3,1,1,19,11,120,8,2,2,1,0.5288
102,1,3,1,1,20,7,80,8,2,2,1,1.2664
102,1,3,1,1,21,3,40,8,1,1,1,0.36336
102,1,3,1,1,22,9,100,8,2,2,1,0.38967
102,1,3,1,1,23,3,40,8,1,1,1,0.44756
102,1,3,1,1,24,5,60,8,1,1,1,0.52565
102,1,3,2,1,1,8,80,10,2,2,1,3.2901
102,1,3,2,1,2,4,40,10,1,1,1,0.45432
102,1,3,2,1,3,4,40,10,1,1,1,0.36556
102,1,3,2,1,4,12,120,10,2,2,1,0.31292
102,1,3,2,1,5,10,100,10,2,2,1,0.56284
102,1,3,2,1,6,4,40,10,1,1,1,0.38268
102,1,3,2,1,7,2,20,10,1,1,1,0.39323
102,1,3,2,1,8,12,120,10,2,2,1,0.42786
102,1,3,2,1,9,6,60,10,1,1,1,0.40837
102,1,3,2,1,10,8,80,10,2,2,1,0.81385
102,1,3,2,1,11,10,100,10,2,2,1,0.39778
102,1,3,2,1,12,10,100,10,2,2,1,0.45447
102,1,3,2,1,13,8,80,10,2,2,1,0.7968
102,1,3,2,1,14,8,80,10,2,2,1,0.67352
102,1,3,2,1,15,4,40,10,1,1,1,0.47923
102,1,3,2,1,16,12,120,10,2,2,1,0.42135
102,1,3,2,1,17,2,20,10,1,1,1,0.70958
102,1,3,2,1,18,2,20,10,1,1,1,0.47308
102,1,3,2,1,19,10,100,10,2,2,1,0.7132
102,1,3,2,1,20,2,20,10,1,1,1,0.43497
102,1,3,2,1,21,6,60,10,1,1,1,1.1854
102,1,3,2,1,22,6,60,10,1,1,1,0.64315
102,1,3,2,1,23,12,120,10,2,2,1,0.44604
102,1,3,2,1,24,6,60,10,1,1,1,0.39401
102,1,3,2,0,1,12,120,10,2,2,1,1.0284
102,1,3,2,0,2,12,120,10,2,2,1,2.1044
102,1,3,2,0,3,2,20,10,1,1,1,0.81818
102,1,3,2,0,4,6,60,10,1,1,1,0.79838
102,1,3,2,0,5,8,80,10,2,2,1,0.91943
102,1,3,2,0,6,2,20,10,1,1,1,0.75455
102,1,3,2,0,7,10,100,10,2,2,1,0.83343
102,1,3,2,0,8,10,100,10,2,2,1,0.74836
102,1,3,2,0,9,2,20,10,1,1,1,0.4536
102,1,3,2,0,10,10,100,10,2,2,1,0.52173
102,1,3,2,0,11,4,40,10,1,1,1,0.81017
102,1,3,2,0,12,10,100,10,2,2,1,0.74496
102,1,3,2,0,13,8,80,10,2,2,1,0.62884
102,1,3,2,0,14,12,120,10,2,2,1,0.34969
102,1,3,2,0,15,6,60,10,1,1,1,0.43466
102,1,3,2,0,16,4,40,10,1,1,1,0.46697
102,1,3,2,0,17,12,120,10,2,2,1,0.37886
102,1,3,2,0,18,6,60,10,1,1,1,1.1237
102,1,3,2,0,19,12,120,10,2,2,1,0.38775
102,1,3,2,0,20,2,20,10,1,1,1,0.3199
102,1,3,2,0,21,12,120,10,2,2,1,0.34766
102,1,3,2,0,22,2,20,10,1,1,1,0.3979
102,1,3,2,0,23,4,40,10,1,1,1,0.45313
102,1,3,2,0,24,4,40,10,1,1,1,0.4284
102,1,3,2,0,25,8,80,10,2,2,1,0.46739
102,1,3,2,0,26,10,100,10,2,2,1,0.50809
102,1,3,2,0,27,6,60,10,1,1,1,0.38313
102,1,3,2,0,28,2,20,10,1,1,1,0.51242
102,1,3,2,0,29,6,60,10,1,1,1,0.40442
102,1,3,2,0,30,10,100,10,2,2,1,0.40596
102,1,3,2,0,31,10,100,10,2,2,1,0.52816
102,1,3,2,0,32,4,40,10,1,1,1,0.46371
102,1,3,2,0,33,12,120,10,2,2,1,0.37088
102,1,3,2,0,34,8,80,10,2,1,0,0.29246
102,1,3,2,0,35,6,60,10,1,2,0,0.586
102,1,3,2,0,36,6,60,10,1,1,1,0.61818
102,1,3,2,0,37,6,60,10,1,1,1,0.44915
102,1,3,2,0,38,6,60,10,1,1,1,0.41049
102,1,3,2,0,39,10,100,10,2,2,1,0.85138
102,1,3,2,0,40,8,80,10,2,2,1,0.81474
102,1,3,2,0,41,6,60,10,1,1,1,0.92614
102,1,3,2,0,42,12,120,10,2,2,1,0.53681
102,1,3,2,0,43,12,120,10,2,2,1,0.52455
102,1,3,2,0,44,10,100,10,2,2,1,0.53241
102,1,3,2,0,45,2,20,10,1,1,1,0.42544
102,1,3,2,0,46,4,40,10,1,1,1,0.43337
102,1,3,2,0,47,10,100,10,2,2,1,0.45781
102,1,3,2,0,48,2,20,10,1,1,1,0.62778
102,1,3,2,0,49,6,60,10,1,1,1,0.64978
102,1,3,2,0,50,6,60,10,1,1,1,0.465
102,1,3,2,0,51,2,20,10,1,1,1,0.48631
102,1,3,2,0,52,12,120,10,2,2,1,0.35396
102,1,3,2,0,53,4,40,10,1,1,1,0.48557
102,1,3,2,0,54,4,40,10,1,1,1,0.42473
102,1,3,2,0,55,12,120,10,2,2,1,0.36822
102,1,3,2,0,56,4,40,10,1,1,1,0.44205
102,1,3,2,0,57,2,20,10,1,1,1,0.47407
102,1,3,2,0,58,8,80,10,2,2,1,0.68232
102,1,3,2,0,59,4,40,10,1,1,1,0.63472
102,1,3,2,0,60,12,120,10,2,2,1,0.3758
102,1,3,2,0,61,2,20,10,1,1,1,0.44098
102,1,3,2,0,62,6,60,10,1,1,1,0.71917
102,1,3,2,0,63,10,100,10,2,2,1,0.46054
102,1,3,2,0,64,10,100,10,2,2,1,0.65484
102,1,3,2,0,65,8,80,10,2,2,1,0.84275
102,1,3,2,0,66,2,20,10,1,1,1,0.60636
102,1,3,2,0,67,10,100,10,2,2,1,0.69381
102,1,3,2,0,68,4,40,10,1,1,1,0.67325
102,1,3,2,0,69,2,20,10,1,1,1,0.51802
102,1,3,2,0,70,8,80,10,2,2,1,0.98862
102,1,3,2,0,71,8,80,10,2,2,1,1.0834
102,1,3,2,0,72,8,80,10,2,2,1,0.59459
102,1,3,2,0,73,12,120,10,2,2,1,0.72263
102,1,3,2,0,74,12,120,10,2,2,1,0.47911
102,1,3,2,0,75,8,80,10,2,2,1,0.58412
102,1,3,2,0,76,12,120,10,2,2,1,0.57665
102,1,3,2,0,77,2,20,10,1,1,1,0.63894
102,1,3,2,0,78,10,100,10,2,2,1,0.5852
102,1,3,2,0,79,6,60,10,1,1,1,0.73346
102,1,3,2,0,80,10,100,10,2,2,1,0.74878
102,1,3,2,0,81,8,80,10,2,2,1,0.61566
102,1,3,2,0,82,4,40,10,1,1,1,0.57619
102,1,3,2,0,83,8,80,10,2,2,1,0.8307
102,1,3,2,0,84,8,80,10,2,2,1,1.0939
102,1,3,2,0,85,4,40,10,1,1,1,0.7307
102,1,3,2,0,86,12,120,10,2,2,1,0.52339
102,1,3,2,0,87,6,60,10,1,1,1,1.4132
102,1,3,2,0,88,2,20,10,1,1,1,1.2847
102,1,3,2,0,89,4,40,10,1,1,1,0.95345
102,1,3,2,0,90,8,80,10,2,2,1,2.0832
102,1,3,2,0,91,4,40,10,1,1,1,1.239
102,1,3,2,0,92,10,100,10,2,2,1,0.93853
102,1,3,2,0,93,4,40,10,1,1,1,0.53297
102,1,3,2,0,94,4,40,10,1,1,1,1.1978
102,1,3,2,0,95,8,80,10,2,2,1,1.4066
102,1,3,2,0,96,10,100,10,2,2,1,0.51746
102,1,3,2,0,97,10,100,10,2,2,1,0.7415
102,1,3,2,0,98,12,120,10,2,2,1,0.64832
102,1,3,2,0,99,12,120,10,2,2,1,0.38735
102,1,3,2,0,100,6,60,10,1,1,1,0.87304
102,1,3,2,0,101,2,20,10,1,1,1,0.72721
102,1,3,2,0,102,10,100,10,2,2,1,0.93499
102,1,3,2,0,103,4,40,10,1,1,1,0.5489
102,1,3,2,0,104,8,80,10,2,2,1,0.59918
102,1,3,2,0,105,2,20,10,1,1,1,0.42926
102,1,3,2,0,106,2,20,10,1,1,1,0.60165
102,1,3,2,0,107,12,120,10,2,2,1,0.5815
102,1,3,2,0,108,12,120,10,2,2,1,0.6519
102,1,3,2,0,109,8,80,10,2,1,0,0.54568
102,1,3,2,0,110,8,80,10,2,2,1,0.73519
102,1,3,2,0,111,6,60,10,1,1,1,0.61086
102,1,3,2,0,112,6,60,10,1,1,1,0.46667
102,1,3,2,0,113,6,60,10,1,1,1,0.53821
102,1,3,2,0,114,2,20,10,1,1,1,0.54183
102,1,3,2,0,115,4,40,10,1,1,1,0.52624
102,1,3,2,0,116,2,20,10,1,1,1,0.49539
102,1,3,2,0,117,4,40,10,1,1,1,0.47543
102,1,3,2,0,118,10,100,10,2,2,1,0.69488
102,1,3,2,0,119,8,80,10,2,2,1,1.2654
102,1,3,2,0,120,6,60,10,1,1,1,1.0482
102,1,3,1,1,1,1,20,8,1,1,1,0.611
102,1,3,1,1,2,7,80,8,2,2,1,0.7186
102,1,3,1,1,3,1,20,8,1,1,1,0.46498
